Asset_ID,Asset_Name,Category,NFT_Tier,Faction,Biome,Rarity,Base_Prompt,Negative_Prompt,Style_Keywords,Primary_Color_Hex,Secondary_Color_Hex,Accent_Color_Hex,Resolution,Format,Animation_States,Direction_Count,Frame_Count,Stage1_Status,Stage2_Status,Stage3_Status,Stage4_Status,Stage5_Status,Stage6_Status,Stage7_Status,Quality_Rating,Approval_Status,Priority,Production_Week,Notes,Stage1_Est_Cost,Stage1_Act_Cost,Stage1_Service,Stage2_Est_Cost,Stage2_Act_Cost,Stage2_Service,Stage3_Est_Cost,Stage3_Act_Cost,Stage3_Service,Stage4_Est_Cost,Stage4_Act_Cost,Stage4_Service,Stage5_Est_Cost,Stage5_Act_Cost,Stage5_Service,Stage6_Est_Cost,Stage6_Act_Cost,Stage6_Service,Stage7_Est_Cost,Stage7_Act_Cost,Stage7_Service,Total_Est_Cost,Total_Act_Cost,Cost_Variance,Cost_Variance_Pct,Base_Value,Market_Value_Est,Mint_Price_Target,Cost_Per_Variant,ROI_Multiplier,Pipeline_Start,Pipeline_End,Duration_Minutes
BLDG_DW_LAB_001,Desert Research Lab,Building,Land,Sand_Vanguard,Desert_Wastes,Rare,"Post-apocalyptic Desert Research Lab, salvaged tech laboratory with desert camouflage, holographic research displays, experimental equipment, tech archives, sandstone construction, isometric 45-degree view, GREEN BACKGROUND, MUST HAVE A COMPLETE GREEN SCREEN BACKGROUND with NO fx, bg with no environment, bg with no visible ground","blurry, low quality, watermark, text, logo, deformed, ugly, bad anatomy, poorly drawn, distorted, pixelated, grainy, out of frame, cropped, worst quality, jpeg artifacts, lowres, bad proportions, duplicate, morbid, grayscale, monochrome, oversaturated, undersaturated","post-apocalyptic, dark fantasy, desert architecture, research facility, gritty realism, cinematic lighting, 45-degree isometric, detailed textures, game-ready asset",#C4A35A,#8B4513,#FFD700,1024x1024,PNG,"idle,researching,damaged,destroyed",1,16,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,,PENDING,P1,63,Desert tech research,0.0040,,runpod_sdxl,0.0000,,bria_rmbg,0.0000,,pil_lanczos,0.0000,,meshy_free,0.0000,,blender_local,0.0000,,pil_local,0.0000,,pil_local,0.0040,,,,25.00,62.50,43.75,0.0010,15625.00,,,
BLDG_VL_LAB_001,Volcanic Research Lab,Building,Land,Cinder_Forgers,Volcanic_Lands,Rare,"Post-apocalyptic Volcanic Research Lab, obsidian research facility with magma power, volcanic mineral analysis, heat-resistant equipment, ember-lit interior, forge science, isometric 45-degree view, GREEN BACKGROUND, MUST HAVE A COMPLETE GREEN SCREEN BACKGROUND with NO fx, bg with no environment, bg with no visible ground","blurry, low quality, watermark, text, logo, deformed, ugly, bad anatomy, poorly drawn, distorted, pixelated, grainy, out of frame, cropped, worst quality, jpeg artifacts, lowres, bad proportions, duplicate, morbid, grayscale, monochrome, oversaturated, undersaturated","post-apocalyptic, dark fantasy, volcanic architecture, research facility, gritty realism, cinematic lighting, 45-degree isometric, detailed textures, game-ready asset",#1C1C1C,#FF4500,#FF6B35,1024x1024,PNG,"idle,researching,damaged,destroyed",1,16,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,,PENDING,P1,63,Volcanic forge research,0.0040,,runpod_sdxl,0.0000,,bria_rmbg,0.0000,,pil_lanczos,0.0000,,meshy_free,0.0000,,blender_local,0.0000,,pil_local,0.0000,,pil_local,0.0040,,,,25.00,62.50,43.75,0.0010,15625.00,,,
BLDG_FR_LAB_001,Frozen Research Lab,Building,Land,Cryo_Sentinels,Frozen_Ruins,Rare,"Post-apocalyptic Frozen Research Lab, ice-crystal research dome, cryo-preservation chambers, ancient artifact study, frozen tech analysis, cold science equipment, isometric 45-degree view, GREEN BACKGROUND, MUST HAVE A COMPLETE GREEN SCREEN BACKGROUND with NO fx, bg with no environment, bg with no visible ground","blurry, low quality, watermark, text, logo, deformed, ugly, bad anatomy, poorly drawn, distorted, pixelated, grainy, out of frame, cropped, worst quality, jpeg artifacts, lowres, bad proportions, duplicate, morbid, grayscale, monochrome, oversaturated, undersaturated","post-apocalyptic, dark fantasy, frozen architecture, research facility, gritty realism, cinematic lighting, 45-degree isometric, detailed textures, game-ready asset",#B0E0E6,#708090,#00FFFF,1024x1024,PNG,"idle,researching,damaged,destroyed",1,16,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,,PENDING,P1,64,Frozen cryo research,0.0040,,runpod_sdxl,0.0000,,bria_rmbg,0.0000,,pil_lanczos,0.0000,,meshy_free,0.0000,,blender_local,0.0000,,pil_local,0.0000,,pil_local,0.0040,,,,25.00,62.50,43.75,0.0010,15625.00,,,
BLDG_JO_LAB_001,Jungle Research Lab,Building,Land,Bio_Hunters,Jungle_Overgrowth,Rare,"Post-apocalyptic Jungle Research Lab, living bio-dome research facility, specimen containment, toxin synthesis, bioluminescent lighting, organic growth patterns, isometric 45-degree view, GREEN BACKGROUND, MUST HAVE A COMPLETE GREEN SCREEN BACKGROUND with NO fx, bg with no environment, bg with no visible ground","blurry, low quality, watermark, text, logo, deformed, ugly, bad anatomy, poorly drawn, distorted, pixelated, grainy, out of frame, cropped, worst quality, jpeg artifacts, lowres, bad proportions, duplicate, morbid, grayscale, monochrome, oversaturated, undersaturated","post-apocalyptic, dark fantasy, jungle architecture, research facility, gritty realism, cinematic lighting, 45-degree isometric, detailed textures, game-ready asset",#228B22,#8B7355,#ADFF2F,1024x1024,PNG,"idle,researching,damaged,destroyed",1,16,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,,PENDING,P1,64,Jungle bio research,0.0040,,runpod_sdxl,0.0000,,bria_rmbg,0.0000,,pil_lanczos,0.0000,,meshy_free,0.0000,,blender_local,0.0000,,pil_local,0.0000,,pil_local,0.0040,,,,25.00,62.50,43.75,0.0010,15625.00,,,
BLDG_NM_LAB_001,Neon Research Lab,Building,Land,Signal_Hackers,Neon_Megacity,Rare,"Post-apocalyptic Neon Research Lab, high-tech cyber laboratory, AI development pods, holographic data streams, quantum computing cores, digital research, isometric 45-degree view, GREEN BACKGROUND, MUST HAVE A COMPLETE GREEN SCREEN BACKGROUND with NO fx, bg with no environment, bg with no visible ground","blurry, low quality, watermark, text, logo, deformed, ugly, bad anatomy, poorly drawn, distorted, pixelated, grainy, out of frame, cropped, worst quality, jpeg artifacts, lowres, bad proportions, duplicate, morbid, grayscale, monochrome, oversaturated, undersaturated","post-apocalyptic, cyberpunk, neon architecture, research facility, gritty realism, cinematic lighting, 45-degree isometric, detailed textures, game-ready asset",#0D0D0D,#FF00FF,#00BFFF,1024x1024,PNG,"idle,researching,damaged,destroyed",1,16,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,,PENDING,P1,65,Neon AI research,0.0040,,runpod_sdxl,0.0000,,bria_rmbg,0.0000,,pil_lanczos,0.0000,,meshy_free,0.0000,,blender_local,0.0000,,pil_local,0.0000,,pil_local,0.0040,,,,25.00,62.50,43.75,0.0010,15625.00,,,
ENEMY_DW_T2_001,Desert Corrupted Sentinel,Enemy,Bosses,AI_Corruption,Desert_Wastes,Uncommon,"AI CORRUPTION Desert Sentinel T2: T-pose view. Corrupted humanoid robot with sandstorm armor, larger than T1, dual salvaged arm cannons, red scanner eyes with sand glitch effects, desert camo corruption patterns, GREEN BACKGROUND, professional game asset, MUST HAVE A COMPLETE GREEN SCREEN BACKGROUND with NO fx, bg with no environment, bg with no visible ground","blurry, low quality, watermark, text, logo, deformed, ugly, bad anatomy, extra limbs, missing limbs, mutation, disfigured, gross proportions, malformed, signature, error, cropped, worst quality, jpeg artifacts, lowres, duplicate, grayscale, monochrome, oversaturated, undersaturated","corrupted AI, mechanical horror, desert variant, glitch aesthetic, red glow, menacing design, cinematic lighting, 45-degree top-right light source, detailed textures, game-ready asset",#8B0000,#FF0000,#C4A35A,1024x1024,PNG,"t-pose,idle,walk,attack,special,death",8,48,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,,PENDING,P1,66,Desert T2 enemy,0.0040,,runpod_sdxl,0.0000,,bria_rmbg,0.0000,,pil_lanczos,0.0000,,meshy_free,0.0000,,blender_local,0.0000,,pil_local,0.0000,,pil_local,0.0040,,,,10.00,15.00,10.50,0.0010,3750.00,,,
ENEMY_VL_T2_001,Volcanic Corrupted Sentinel,Enemy,Bosses,AI_Corruption,Volcanic_Lands,Uncommon,"AI CORRUPTION Volcanic Sentinel T2: T-pose view. Corrupted humanoid robot with molten armor plates, larger than T1, magma-heated arm weapons, red scanner eyes with ember glitch effects, volcanic corruption patterns, GREEN BACKGROUND, professional game asset, MUST HAVE A COMPLETE GREEN SCREEN BACKGROUND with NO fx, bg with no environment, bg with no visible ground","blurry, low quality, watermark, text, logo, deformed, ugly, bad anatomy, extra limbs, missing limbs, mutation, disfigured, gross proportions, malformed, signature, error, cropped, worst quality, jpeg artifacts, lowres, duplicate, grayscale, monochrome, oversaturated, undersaturated","corrupted AI, mechanical horror, volcanic variant, glitch aesthetic, red glow, menacing design, cinematic lighting, 45-degree top-right light source, detailed textures, game-ready asset",#8B0000,#FF0000,#FF4500,1024x1024,PNG,"t-pose,idle,walk,attack,special,death",8,48,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,,PENDING,P1,66,Volcanic T2 enemy,0.0040,,runpod_sdxl,0.0000,,bria_rmbg,0.0000,,pil_lanczos,0.0000,,meshy_free,0.0000,,blender_local,0.0000,,pil_local,0.0000,,pil_local,0.0040,,,,10.00,15.00,10.50,0.0010,3750.00,,,
ENEMY_FR_T2_001,Frozen Corrupted Sentinel,Enemy,Bosses,AI_Corruption,Frozen_Ruins,Uncommon,"AI CORRUPTION Frozen Sentinel T2: T-pose view. Corrupted humanoid robot with ice-encrusted armor, larger than T1, cryo-beam arm weapons, red scanner eyes through ice, frost corruption patterns, GREEN BACKGROUND, professional game asset, MUST HAVE A COMPLETE GREEN SCREEN BACKGROUND with NO fx, bg with no environment, bg with no visible ground","blurry, low quality, watermark, text, logo, deformed, ugly, bad anatomy, extra limbs, missing limbs, mutation, disfigured, gross proportions, malformed, signature, error, cropped, worst quality, jpeg artifacts, lowres, duplicate, grayscale, monochrome, oversaturated, undersaturated","corrupted AI, mechanical horror, frozen variant, glitch aesthetic, red glow, menacing design, cinematic lighting, 45-degree top-right light source, detailed textures, game-ready asset",#8B0000,#FF0000,#00FFFF,1024x1024,PNG,"t-pose,idle,walk,attack,special,death",8,48,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,,PENDING,P1,67,Frozen T2 enemy,0.0040,,runpod_sdxl,0.0000,,bria_rmbg,0.0000,,pil_lanczos,0.0000,,meshy_free,0.0000,,blender_local,0.0000,,pil_local,0.0000,,pil_local,0.0040,,,,10.00,15.00,10.50,0.0010,3750.00,,,
ENEMY_JO_T2_001,Jungle Corrupted Sentinel,Enemy,Bosses,AI_Corruption,Jungle_Overgrowth,Uncommon,"AI CORRUPTION Jungle Sentinel T2: T-pose view. Corrupted humanoid robot with vine-infested chassis, larger than T1, toxin sprayer arm weapons, red scanner eyes through foliage, bio-corruption patterns, GREEN BACKGROUND, professional game asset, MUST HAVE A COMPLETE GREEN SCREEN BACKGROUND with NO fx, bg with no environment, bg with no visible ground","blurry, low quality, watermark, text, logo, deformed, ugly, bad anatomy, extra limbs, missing limbs, mutation, disfigured, gross proportions, malformed, signature, error, cropped, worst quality, jpeg artifacts, lowres, duplicate, grayscale, monochrome, oversaturated, undersaturated","corrupted AI, mechanical horror, jungle variant, glitch aesthetic, red glow, menacing design, cinematic lighting, 45-degree top-right light source, detailed textures, game-ready asset",#8B0000,#FF0000,#ADFF2F,1024x1024,PNG,"t-pose,idle,walk,attack,special,death",8,48,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,,PENDING,P1,67,Jungle T2 enemy,0.0040,,runpod_sdxl,0.0000,,bria_rmbg,0.0000,,pil_lanczos,0.0000,,meshy_free,0.0000,,blender_local,0.0000,,pil_local,0.0000,,pil_local,0.0040,,,,10.00,15.00,10.50,0.0010,3750.00,,,
ENEMY_NM_T2_001,Neon Corrupted Sentinel,Enemy,Bosses,AI_Corruption,Neon_Megacity,Uncommon,"AI CORRUPTION Neon Sentinel T2: T-pose view. Corrupted humanoid robot with holographic glitch armor, larger than T1, plasma cannon arm weapons, red scanner eyes with data corruption, circuit virus patterns, GREEN BACKGROUND, professional game asset, MUST HAVE A COMPLETE GREEN SCREEN BACKGROUND with NO fx, bg with no environment, bg with no visible ground","blurry, low quality, watermark, text, logo, deformed, ugly, bad anatomy, extra limbs, missing limbs, mutation, disfigured, gross proportions, malformed, signature, error, cropped, worst quality, jpeg artifacts, lowres, duplicate, grayscale, monochrome, oversaturated, undersaturated","corrupted AI, mechanical horror, neon variant, glitch aesthetic, red glow, menacing design, cinematic lighting, 45-degree top-right light source, detailed textures, game-ready asset",#8B0000,#FF0000,#FF00FF,1024x1024,PNG,"t-pose,idle,walk,attack,special,death",8,48,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,,PENDING,P1,68,Neon T2 enemy,0.0040,,runpod_sdxl,0.0000,,bria_rmbg,0.0000,,pil_lanczos,0.0000,,meshy_free,0.0000,,blender_local,0.0000,,pil_local,0.0000,,pil_local,0.0040,,,,10.00,15.00,10.50,0.0010,3750.00,,,
ENEMY_DW_T3_001,Desert Corrupted Overlord,Enemy,Bosses,AI_Corruption,Desert_Wastes,Rare,"AI CORRUPTION Desert Overlord T3: T-pose view. Corrupted massive mech with sandstorm generator, towering boss enemy, heavy weapons array, reality glitch desert storm, virus tendrils with sand particles, GREEN BACKGROUND, professional game asset, MUST HAVE A COMPLETE GREEN SCREEN BACKGROUND with NO fx, bg with no environment, bg with no visible ground","blurry, low quality, watermark, text, logo, deformed, ugly, bad anatomy, extra limbs, missing limbs, mutation, disfigured, gross proportions, malformed, signature, error, cropped, worst quality, jpeg artifacts, lowres, duplicate, grayscale, monochrome, oversaturated, undersaturated","corrupted AI, mechanical horror, desert variant, glitch aesthetic, red glow, boss design, cinematic lighting, 45-degree top-right light source, detailed textures, game-ready asset",#8B0000,#FF0000,#C4A35A,1024x1024,PNG,"t-pose,idle,walk,attack,special1,special2,death",8,56,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,,PENDING,P0,69,Desert T3 mini-boss,0.0040,,runpod_sdxl,0.0000,,bria_rmbg,0.0000,,pil_lanczos,0.0000,,meshy_free,0.0000,,blender_local,0.0000,,pil_local,0.0000,,pil_local,0.0040,,,,10.00,25.00,17.50,0.0010,6250.00,,,
ENEMY_VL_T3_001,Volcanic Corrupted Overlord,Enemy,Bosses,AI_Corruption,Volcanic_Lands,Rare,"AI CORRUPTION Volcanic Overlord T3: T-pose view. Corrupted massive mech with magma core, towering boss enemy, heavy weapons array, reality glitch lava flows, virus tendrils with ember particles, GREEN BACKGROUND, professional game asset, MUST HAVE A COMPLETE GREEN SCREEN BACKGROUND with NO fx, bg with no environment, bg with no visible ground","blurry, low quality, watermark, text, logo, deformed, ugly, bad anatomy, extra limbs, missing limbs, mutation, disfigured, gross proportions, malformed, signature, error, cropped, worst quality, jpeg artifacts, lowres, duplicate, grayscale, monochrome, oversaturated, undersaturated","corrupted AI, mechanical horror, volcanic variant, glitch aesthetic, red glow, boss design, cinematic lighting, 45-degree top-right light source, detailed textures, game-ready asset",#8B0000,#FF0000,#FF4500,1024x1024,PNG,"t-pose,idle,walk,attack,special1,special2,death",8,56,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,,PENDING,P0,69,Volcanic T3 mini-boss,0.0040,,runpod_sdxl,0.0000,,bria_rmbg,0.0000,,pil_lanczos,0.0000,,meshy_free,0.0000,,blender_local,0.0000,,pil_local,0.0000,,pil_local,0.0040,,,,10.00,25.00,17.50,0.0010,6250.00,,,
ENEMY_FR_T3_001,Frozen Corrupted Overlord,Enemy,Bosses,AI_Corruption,Frozen_Ruins,Rare,"AI CORRUPTION Frozen Overlord T3: T-pose view. Corrupted massive mech with ice fortress armor, towering boss enemy, heavy weapons array, reality glitch blizzard, virus tendrils with ice shards, GREEN BACKGROUND, professional game asset, MUST HAVE A COMPLETE GREEN SCREEN BACKGROUND with NO fx, bg with no environment, bg with no visible ground","blurry, low quality, watermark, text, logo, deformed, ugly, bad anatomy, extra limbs, missing limbs, mutation, disfigured, gross proportions, malformed, signature, error, cropped, worst quality, jpeg artifacts, lowres, duplicate, grayscale, monochrome, oversaturated, undersaturated","corrupted AI, mechanical horror, frozen variant, glitch aesthetic, red glow, boss design, cinematic lighting, 45-degree top-right light source, detailed textures, game-ready asset",#8B0000,#FF0000,#00FFFF,1024x1024,PNG,"t-pose,idle,walk,attack,special1,special2,death",8,56,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,,PENDING,P0,70,Frozen T3 mini-boss,0.0040,,runpod_sdxl,0.0000,,bria_rmbg,0.0000,,pil_lanczos,0.0000,,meshy_free,0.0000,,blender_local,0.0000,,pil_local,0.0000,,pil_local,0.0040,,,,10.00,25.00,17.50,0.0010,6250.00,,,
ENEMY_JO_T3_001,Jungle Corrupted Overlord,Enemy,Bosses,AI_Corruption,Jungle_Overgrowth,Rare,"AI CORRUPTION Jungle Overlord T3: T-pose view. Corrupted massive bio-mech hybrid, towering boss enemy, heavy weapons array, reality glitch jungle growth, virus tendrils with spore clouds, GREEN BACKGROUND, professional game asset, MUST HAVE A COMPLETE GREEN SCREEN BACKGROUND with NO fx, bg with no environment, bg with no visible ground","blurry, low quality, watermark, text, logo, deformed, ugly, bad anatomy, extra limbs, missing limbs, mutation, disfigured, gross proportions, malformed, signature, error, cropped, worst quality, jpeg artifacts, lowres, duplicate, grayscale, monochrome, oversaturated, undersaturated","corrupted AI, mechanical horror, jungle variant, glitch aesthetic, red glow, boss design, cinematic lighting, 45-degree top-right light source, detailed textures, game-ready asset",#8B0000,#FF0000,#ADFF2F,1024x1024,PNG,"t-pose,idle,walk,attack,special1,special2,death",8,56,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,,PENDING,P0,70,Jungle T3 mini-boss,0.0040,,runpod_sdxl,0.0000,,bria_rmbg,0.0000,,pil_lanczos,0.0000,,meshy_free,0.0000,,blender_local,0.0000,,pil_local,0.0000,,pil_local,0.0040,,,,10.00,25.00,17.50,0.0010,6250.00,,,
ENEMY_NM_T3_001,Neon Corrupted Overlord,Enemy,Bosses,AI_Corruption,Neon_Megacity,Rare,"AI CORRUPTION Neon Overlord T3: T-pose view. Corrupted massive cyber-mech, towering boss enemy, heavy weapons array, reality glitch holographic distortion, virus tendrils with data streams, GREEN BACKGROUND, professional game asset, MUST HAVE A COMPLETE GREEN SCREEN BACKGROUND with NO fx, bg with no environment, bg with no visible ground","blurry, low quality, watermark, text, logo, deformed, ugly, bad anatomy, extra limbs, missing limbs, mutation, disfigured, gross proportions, malformed, signature, error, cropped, worst quality, jpeg artifacts, lowres, duplicate, grayscale, monochrome, oversaturated, undersaturated","corrupted AI, mechanical horror, neon variant, glitch aesthetic, red glow, boss design, cinematic lighting, 45-degree top-right light source, detailed textures, game-ready asset",#8B0000,#FF0000,#FF00FF,1024x1024,PNG,"t-pose,idle,walk,attack,special1,special2,death",8,56,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,,PENDING,P0,71,Neon T3 mini-boss,0.0040,,runpod_sdxl,0.0000,,bria_rmbg,0.0000,,pil_lanczos,0.0000,,meshy_free,0.0000,,blender_local,0.0000,,pil_local,0.0000,,pil_local,0.0040,,,,10.00,25.00,17.50,0.0010,6250.00,,,
BLDG_DW_DEP_001,Desert Resource Depot,Building,Land,Sand_Vanguard,Desert_Wastes,Uncommon,"Post-apocalyptic Desert Resource Depot, salvaged shipping containers converted to storage, solar collectors, sand-worn metal structures, cargo loading area, resource crates, isometric 45-degree view, GREEN BACKGROUND, MUST HAVE A COMPLETE GREEN SCREEN BACKGROUND with NO fx, bg with no environment, bg with no visible ground","blurry, low quality, watermark, text, logo, deformed, ugly, bad anatomy, poorly drawn, distorted, pixelated, grainy, out of frame, cropped, worst quality, jpeg artifacts, lowres, bad proportions, duplicate, morbid, grayscale, monochrome, oversaturated, undersaturated","post-apocalyptic, dark fantasy, desert architecture, resource depot, gritty realism, cinematic lighting, 45-degree isometric, detailed textures, game-ready asset",#C4A35A,#8B4513,#FFD700,1024x1024,PNG,"idle,active,damaged,destroyed",1,16,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,,PENDING,P1,72,Desert resource storage,0.0040,,runpod_sdxl,0.0000,,bria_rmbg,0.0000,,pil_lanczos,0.0000,,meshy_free,0.0000,,blender_local,0.0000,,pil_local,0.0000,,pil_local,0.0040,,,,25.00,37.50,26.25,0.0010,9375.00,,,
BLDG_VL_DEP_001,Volcanic Resource Depot,Building,Land,Cinder_Forgers,Volcanic_Lands,Uncommon,"Post-apocalyptic Volcanic Resource Depot, heat-resistant obsidian storage bunkers, geothermal ore processing, magma-proof containers, forge materials storage, isometric 45-degree view, GREEN BACKGROUND, MUST HAVE A COMPLETE GREEN SCREEN BACKGROUND with NO fx, bg with no environment, bg with no visible ground","blurry, low quality, watermark, text, logo, deformed, ugly, bad anatomy, poorly drawn, distorted, pixelated, grainy, out of frame, cropped, worst quality, jpeg artifacts, lowres, bad proportions, duplicate, morbid, grayscale, monochrome, oversaturated, undersaturated","post-apocalyptic, dark fantasy, volcanic architecture, resource depot, gritty realism, cinematic lighting, 45-degree isometric, detailed textures, game-ready asset",#1C1C1C,#FF4500,#FF6B35,1024x1024,PNG,"idle,active,damaged,destroyed",1,16,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,,PENDING,P1,72,Volcanic resource storage,0.0040,,runpod_sdxl,0.0000,,bria_rmbg,0.0000,,pil_lanczos,0.0000,,meshy_free,0.0000,,blender_local,0.0000,,pil_local,0.0000,,pil_local,0.0040,,,,25.00,37.50,26.25,0.0010,9375.00,,,
BLDG_FR_DEP_001,Frozen Resource Depot,Building,Land,Cryo_Sentinels,Frozen_Ruins,Uncommon,"Post-apocalyptic Frozen Resource Depot, ice-reinforced storage vaults, cryo-preservation units, ancient artifact containers, frozen supplies, isometric 45-degree view, GREEN BACKGROUND, MUST HAVE A COMPLETE GREEN SCREEN BACKGROUND with NO fx, bg with no environment, bg with no visible ground","blurry, low quality, watermark, text, logo, deformed, ugly, bad anatomy, poorly drawn, distorted, pixelated, grainy, out of frame, cropped, worst quality, jpeg artifacts, lowres, bad proportions, duplicate, morbid, grayscale, monochrome, oversaturated, undersaturated","post-apocalyptic, dark fantasy, frozen architecture, resource depot, gritty realism, cinematic lighting, 45-degree isometric, detailed textures, game-ready asset",#B0E0E6,#708090,#00FFFF,1024x1024,PNG,"idle,active,damaged,destroyed",1,16,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,,PENDING,P1,73,Frozen resource storage,0.0040,,runpod_sdxl,0.0000,,bria_rmbg,0.0000,,pil_lanczos,0.0000,,meshy_free,0.0000,,blender_local,0.0000,,pil_local,0.0000,,pil_local,0.0040,,,,25.00,37.50,26.25,0.0010,9375.00,,,
BLDG_JO_DEP_001,Jungle Resource Depot,Building,Land,Bio_Hunters,Jungle_Overgrowth,Uncommon,"Post-apocalyptic Jungle Resource Depot, living bio-containers, spore storage pods, organic preservation chambers, bioluminescent inventory system, isometric 45-degree view, GREEN BACKGROUND, MUST HAVE A COMPLETE GREEN SCREEN BACKGROUND with NO fx, bg with no environment, bg with no visible ground","blurry, low quality, watermark, text, logo, deformed, ugly, bad anatomy, poorly drawn, distorted, pixelated, grainy, out of frame, cropped, worst quality, jpeg artifacts, lowres, bad proportions, duplicate, morbid, grayscale, monochrome, oversaturated, undersaturated","post-apocalyptic, dark fantasy, jungle architecture, resource depot, gritty realism, cinematic lighting, 45-degree isometric, detailed textures, game-ready asset",#228B22,#8B7355,#ADFF2F,1024x1024,PNG,"idle,active,damaged,destroyed",1,16,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,,PENDING,P1,73,Jungle resource storage,0.0040,,runpod_sdxl,0.0000,,bria_rmbg,0.0000,,pil_lanczos,0.0000,,meshy_free,0.0000,,blender_local,0.0000,,pil_local,0.0000,,pil_local,0.0040,,,,25.00,37.50,26.25,0.0010,9375.00,,,
BLDG_NM_DEP_001,Neon Resource Depot,Building,Land,Signal_Hackers,Neon_Megacity,Uncommon,"Post-apocalyptic Neon Resource Depot, automated robotic warehouse, holographic inventory display, drone delivery system, data crystal storage, isometric 45-degree view, GREEN BACKGROUND, MUST HAVE A COMPLETE GREEN SCREEN BACKGROUND with NO fx, bg with no environment, bg with no visible ground","blurry, low quality, watermark, text, logo, deformed, ugly, bad anatomy, poorly drawn, distorted, pixelated, grainy, out of frame, cropped, worst quality, jpeg artifacts, lowres, bad proportions, duplicate, morbid, grayscale, monochrome, oversaturated, undersaturated","post-apocalyptic, cyberpunk, neon architecture, resource depot, gritty realism, cinematic lighting, 45-degree isometric, detailed textures, game-ready asset",#0D0D0D,#FF00FF,#00BFFF,1024x1024,PNG,"idle,active,damaged,destroyed",1,16,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,,PENDING,P1,74,Neon resource storage,0.0040,,runpod_sdxl,0.0000,,bria_rmbg,0.0000,,pil_lanczos,0.0000,,meshy_free,0.0000,,blender_local,0.0000,,pil_local,0.0000,,pil_local,0.0040,,,,25.00,37.50,26.25,0.0010,9375.00,,,
BLDG_DW_MED_001,Desert Medical Bay,Building,Land,Sand_Vanguard,Desert_Wastes,Rare,"Post-apocalyptic Desert Medical Bay, tent field hospital with salvaged medical equipment, IV stations, surgical table, desert camo medical cross, healing pods, isometric 45-degree view, GREEN BACKGROUND, MUST HAVE A COMPLETE GREEN SCREEN BACKGROUND with NO fx, bg with no environment, bg with no visible ground","blurry, low quality, watermark, text, logo, deformed, ugly, bad anatomy, poorly drawn, distorted, pixelated, grainy, out of frame, cropped, worst quality, jpeg artifacts, lowres, bad proportions, duplicate, morbid, grayscale, monochrome, oversaturated, undersaturated","post-apocalyptic, dark fantasy, desert architecture, medical facility, gritty realism, cinematic lighting, 45-degree isometric, detailed textures, game-ready asset",#C4A35A,#8B4513,#FFD700,1024x1024,PNG,"idle,healing,damaged,destroyed",1,16,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,,PENDING,P1,74,Desert healing facility,0.0040,,runpod_sdxl,0.0000,,bria_rmbg,0.0000,,pil_lanczos,0.0000,,meshy_free,0.0000,,blender_local,0.0000,,pil_local,0.0000,,pil_local,0.0040,,,,25.00,62.50,43.75,0.0010,15625.00,,,
